time,intensity_rate,structure_rate,coupled_rate,heterogeneity,localization,roughness,sign_mixing,temporal_deformation
2.500000000000000000e-01,4.505101671937786101e+00,3.295969782574235951e-02,4.653616856531995971e+00,3.128543336303315304e-15,0.000000000000000000e+00,5.162842369564036317e-14,0.000000000000000000e+00,1.973162631427112790e-01
2.750000000000000222e-01,4.549606631745464647e+00,3.275931430211990320e-02,4.698673971023877627e+00,2.916982992326348220e-15,4.440892098500626162e-16,4.827103713619692531e-14,0.000000000000000000e+00,1.958816870415548417e-01
3.000000000000000444e-01,4.594218498166712017e+00,3.255459517237983130e-02,4.743803677017488951e+00,2.685478348304270817e-15,0.000000000000000000e+00,4.535016003849959927e-14,0.000000000000000000e+00,1.944196170862603767e-01
3.250000000000000111e-01,4.638925527371582369e+00,3.234560457667792072e-02,4.788993503625439629e+00,2.705311216241306508e-15,-2.220446049250313081e-16,4.527944719641869366e-14,0.000000000000000000e+00,1.929307237923039153e-01
3.500000000000000333e-01,4.683715812464486206e+00,3.213240513661054509e-02,4.834230823318247161e+00,2.647812787421804772e-15,4.440892098500626162e-16,4.453626066520213999e-14,0.000000000000000000e+00,1.914156654339585206e-01
3.750000000000000000e-01,4.728577287826261077e+00,3.191505797880849621e-02,4.879502856907532937e+00,2.885933160464191554e-15,2.220446049250313081e-16,4.639756445062977419e-14,0.000000000000000000e+00,1.898750880898165405e-01
4.000000000000000222e-01,4.773497733617949379e+00,3.169362275855041461e-02,4.924796678690249507e+00,2.621537333293634384e-15,-1.110223024625156540e-16,4.409338793030761668e-14,0.000000000000000000e+00,1.883096256997038864e-01
4.250000000000000444e-01,4.818464780443619588e+00,3.146815768338453306e-02,4.970099221750889029e+00,2.892501859243417336e-15,-1.110223024625156540e-16,4.833855723525619442e-14,0.000000000000000000e+00,1.867199001323479046e-01
4.500000000000000111e-01,4.863465914169519344e+00,3.123871953673065457e-02,5.015397283418358221e+00,3.104981996474755202e-15,-3.330669073875469621e-16,5.092337872169945547e-14,0.000000000000000000e+00,1.851065212630611800e-01
4.750000000000000333e-01,4.908488480896601835e+00,3.100536370142504064e-02,5.060677530874041707e+00,2.869459185506675931e-15,0.000000000000000000e+00,4.927538248750013998e-14,0.000000000000000000e+00,1.834700870606222889e-01
5.000000000000000000e-01,4.953519692083341752e+00,3.076814418322680253e-02,5.105926506907644935e+00,3.247203280204655951e-15,0.000000000000000000e+00,5.177142968756506058e-14,0.000000000000000000e+00,1.818111836829895966e-01
5.250000000000000222e-01,4.998546629815765030e+00,3.052711363421281576e-02,5.151130635816869585e+00,2.812818036373360075e-15,2.220446049250313081e-16,4.757526124111628756e-14,0.000000000000000000e+00,1.801303855808426557e-01
5.500000000000000444e-01,5.043556252221137015e+00,3.028232337607942443e-02,5.196276229447197359e+00,2.798955323138891822e-15,-5.551115123125782702e-16,4.616737554715541294e-14,0.000000000000000000e+00,1.784282556085753368e-01
5.750000000000000666e-01,5.088535399022071637e+00,3.003382342334684485e-02,5.241349493367891021e+00,2.488636438746713010e-15,0.000000000000000000e+00,4.244829355216528858e-14,0.000000000000000000e+00,1.767053451422640475e-01
6.000000000000000888e-01,5.133470797227288607e+00,2.978166250639842014e-02,5.286336533179802899e+00,2.748989435694062927e-15,0.000000000000000000e+00,4.603135981074358684e-14,0.000000000000000000e+00,1.749621942036848066e-01
6.250000000000000000e-01,5.178349066955333591e+00,2.952588809439895406e-02,5.331223360951019785e+00,3.017591362396650094e-15,-4.440892098500626162e-16,5.077095688172214560e-14,0.000000000000000000e+00,1.731993315902556896e-01
6.500000000000000222e-01,5.223156727387440412e+00,2.926654641805174345e-02,5.375995901775840302e+00,2.741634624881974868e-15,0.000000000000000000e+00,4.546131394875189703e-14,0.000000000000000000e+00,1.714172750101830844e-01
6.750000000000000444e-01,5.267880202845445226e+00,2.900368249218160388e-02,5.420640000452547014e+00,2.930444666457249630e-15,4.440892098500626162e-16,5.066609335343536132e-14,0.000000000000000000e+00,1.696165312223450183e-01
7.000000000000000666e-01,5.312505828990777168e+00,2.873734013815332222e-02,5.465141428275468449e+00,2.940954446799925568e-15,2.220446049250313081e-16,4.914416930104991995e-14,0.000000000000000000e+00,1.677975961806031369e-01
7.250000000000000888e-01,5.357019859140175200e+00,2.846756200609664583e-02,5.509485889936499348e+00,3.151663618368742301e-15,-5.551115123125782702e-16,5.364296265375966117e-14,0.000000000000000000e+00,1.659609551819391515e-01
7.500000000000000000e-01,5.401408470693890074e+00,2.819438959694199262e-02,5.553659030531267859e+00,2.630978647070921844e-15,2.220446049250313081e-16,4.467861180774933027e-14,0.000000000000000000e+00,1.641070830180998974e-01
7.750000000000000222e-01,5.445657771671852387e+00,2.791786328426039063e-02,5.597646442665018540e+00,2.719846559984030732e-15,2.220446049250313081e-16,4.637688614519217127e-14,0.000000000000000000e+00,1.622364441303727478e-01
8.000000000000000444e-01,5.489753807353295656e+00,2.763802233590159640e-02,5.641433673653144965e+00,2.735337413654554007e-15,-3.330669073875469621e-16,4.461538229452877473e-14,0.000000000000000000e+00,1.603494927671306469e-01
8.250000000000000666e-01,5.533682567015173248e+00,2.735490493542502149e-02,5.685006232811249838e+00,2.625688957629363786e-15,-4.440892098500626162e-16,4.379402147422328889e-14,0.000000000000000000e+00,1.584466731437692566e-01
8.500000000000000888e-01,5.577429990764610324e+00,2.706854820331575789e-02,5.728349598829408862e+00,2.840875007113233566e-15,-1.110223024625156540e-16,4.788532850746975873e-14,0.000000000000000000e+00,1.565284196047020404e-01
8.750000000000000000e-01,5.620981976460496021e+00,2.677898821799523654e-02,5.771449227225426526e+00,2.784851419578104588e-15,-1.110223024625156540e-16,4.710466718186024603e-14,0.000000000000000000e+00,1.545951567871951537e-01
9.000000000000000222e-01,5.664324386719389537e+00,2.648626003661621806e-02,5.814290557871613530e+00,2.836495373135383566e-15,2.220446049250313081e-16,4.829513156615289341e-14,0.000000000000000000e+00,1.526472997866797909e-01
9.250000000000000444e-01,5.707443056000585990e+00,2.619039771563498598e-02,5.856859022589530284e+00,2.669776001161509426e-15,2.220446049250313081e-16,4.485333882983038175e-14,0.000000000000000000e+00,1.506852543232519437e-01
9.500000000000000666e-01,5.750323797765305223e+00,2.589143433118039350e-02,5.899140052807284818e+00,2.756011019240233275e-15,-1.110223024625156540e-16,4.523823561153472460e-14,0.000000000000000000e+00,1.487094169092338380e-01
9.750000000000000888e-01,5.792952411704834326e+00,2.558940199919840924e-02,5.941119087273584398e+00,2.622542341159846989e-15,-2.220446049250313081e-16,4.362487684800840899e-14,0.000000000000000000e+00,1.467201750174179919e-01
1.000000000000000000e+00,5.835314691032299272e+00,2.528433189538036030e-02,5.982781579822921358e+00,2.704149144673753288e-15,2.220446049250313081e-16,4.644357432559635820e-14,0.000000000000000000e+00,1.447179072498224472e-01
1.025000000000000133e+00,5.877396429832788982e+00,2.497625427488741473e-02,6.024113007186148394e+00,2.667711532634188233e-15,-2.220446049250313081e-16,4.479331831565122422e-14,0.000000000000000000e+00,1.427029835068187591e-01
1.050000000000000044e+00,5.919183430466431695e+00,2.466519849185974667e-02,6.065098876840592013e+00,3.021680108081720434e-15,-2.220446049250313081e-16,5.046658361584508683e-14,0.000000000000000000e+00,1.406757651563604050e-01
1.074999999999999956e+00,5.960661511018976455e+00,2.435119301871121328e-02,6.105724734893794192e+00,2.681298091467093489e-15,0.000000000000000000e+00,4.441408909922471620e-14,0.000000000000000000e+00,1.386366052031149376e-01
1.100000000000000089e+00,6.001816512794317049e+00,2.403426546522743901e-02,6.145976173995064684e+00,2.791215838322947569e-15,2.220446049250313081e-16,4.640685899693185989e-14,0.000000000000000000e+00,1.365858484574283271e-01
1.125000000000000000e+00,6.042634307843501418e+00,2.371444259746360514e-02,6.185838841268863852e+00,2.792459023546345301e-15,0.000000000000000000e+00,4.741487050734018702e-14,0.000000000000000000e+00,1.345238317039432197e-01
1.150000000000000133e+00,6.083100806524558202e+00,2.339175035643252520e-02,6.225298446263932028e+00,2.689227313866999124e-15,2.220446049250313081e-16,4.401960391240919552e-14,0.000000000000000000e+00,1.324508838696132895e-01
1.175000000000000044e+00,6.123201965087469389e+00,2.306621387661251729e-02,6.264340768912292745e+00,2.680406903160961180e-15,2.220446049250313081e-16,4.387644426536109665e-14,0.000000000000000000e+00,1.303673261911514614e-01
1.200000000000000178e+00,6.162923793278705098e+00,2.273785750425988753e-02,6.302951667491990762e+00,2.960506403062423822e-15,0.000000000000000000e+00,4.987934320532042138e-14,0.000000000000000000e+00,1.282734723816919831e-01
1.225000000000000089e+00,6.202252361959512683e+00,2.240670481553830307e-02,6.341117086587527041e+00,2.815625122601588769e-15,4.440892098500626162e-16,4.821403404758096897e-14,0.000000000000000000e+00,1.261696287965672347e-01
1.250000000000000000e+00,6.241173810732282057e+00,2.207277863447607361e-02,6.378823065041959062e+00,2.885672565949883333e-15,0.000000000000000000e+00,4.864008407660038083e-14,0.000000000000000000e+00,1.240560945981370178e-01
1.275000000000000133e+00,6.279674355569198951e+00,2.173610105074683108e-02,6.416055743894503394e+00,2.886146547975210993e-15,0.000000000000000000e+00,4.826953559638347095e-14,0.000000000000000000e+00,1.219331619195364175e-01
1.300000000000000044e+00,6.317740296437437841e+00,2.139669343728799536e-02,6.452801374297626680e+00,2.971942219234985497e-15,-3.330669073875469621e-16,4.944003828815109278e-14,0.000000000000000000e+00,1.198011160273005915e-01
